"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Sri Lanka","LKA","GDP (current US$)","NY.GDP.MKTP.CD","1409873949.57983","1444327731.09244","1434156378.60082","1240672268.90756","1309747899.15966","1698319327.73109","1751470588.23529","1859465020.57613","1801344537.81513","1965546218.48739","2296470588.23529","2369308600.33727","2553936348.40871","2875625000","3574586466.16541","3791298145.50642","3591319857.31272","4104509582.86359","2733183856.50224","3364611432.24149","4024621899.57653","4415844155.84416","4768765016.81884","5167913302.16745","6043474842.76729","5978460972.01767","6405210563.88294","6682167119.56522","6978371581.26375","6987267683.77254","8032551173.24014","9000362581.58086","9703011635.86585","10338679635.7616","11717604208.8223","13029697560.9756","13897738375.2488","15091913883.7091","15794972847.1683","15656327859.5696","16330814179.9766","15749753804.8344","16536535647.0834","18881765437.2151","20662525941.2985","24405791044.7761","28279802405.9138","32350238760.4239","40713826215.0093","42066224093.0065","58636161081.712","67753284043.9282","70447216891.3366","77000578167.353","82528535713.926","85140955388.8509","88012282205.8357","94376237797.2367","94493871200.7869","89014978344.1404","84304298770.5329","88609324901.9774","74144870023.4244","84356863743.6335",
"Lower middle income","LMC","GDP (current US$)","NY.GDP.MKTP.CD","85185625016.4478","90809724342.6028","92221724755.3396","102043253078.235","114688946257.547","122878481377.448","112146974060.739","119682358135.054","127002903514.069","140612302801.384","152289415681.448","158605276404.641","169313484036.135","199171176265.644","246364487150.384","269878726934.515","285347735224.408","320626228008.569","362636040955.649","420475754073.993","512442107605.164","636334939388.951","632352323939.17","599195651532.326","575490027378.205","614637221257.432","617440322275.104","672947618644.972","694158073487.811","679846124636.019","739096952809.717","707213632103.499","738102147768.934","746952041507.141","839706013229.15","997456434904.818","1136320651080.95","1192032722943.88","1217725078771.18","1122826614705.03","1185565463800.71","1198116648048.7","1264217335217.99","1434282051769.71","1649983007882.31","1901029039405.27","2226450891169.03","2725016817873.64","3014456913636.93","3143238517619.53","3782636785930.31","4221076552618.26","4460333855933.93","4717344471245.56","5095594685380.32","5089665684079.03","5304010748630.26","5741380409466.09","5994118980886.44","6298712117939.3","6102312002456.38","6911861585177.34","7371395678679.62","7439509140290.38",
"Low & middle income","LMY","GDP (current US$)","NY.GDP.MKTP.CD","276980151259.582","275467988962.025","282503517974.814","305484021729.761","342247759128.069","377880956160.192","392169475654.948","402672014818.091","426938677283.219","477578127597.37","521249210458.382","560488895269.683","629566887795.994","802228294104.663","1020411291623.38","1128387358601.99","1214423491606.56","1363957921137.83","1515437428173.11","1756431750666.46","2073164248883.44","2318344474367.45","2286646059078","2217405371415.3","2278283895851.47","2367021275065.99","2417928245850.19","2496518079267.8","2662885366772.37","2854773671384.59","3356800445065.41","3189515731314.77","3343624639286.78","3615987458351.19","4051568372030.25","4628270895721.82","5140547190595.44","5455063067407.64","5428418126009.55","5224983090942.07","5680763266228.64","5689226864512.04","5798280274725.18","6488019627638.11","7609502030648.46","8986082612992.17","10577819186798.1","12986787932963.6","15415247229986.4","15449565116182.8","18785590705939.8","22125397276011.1","23520241947859.2","24956404400115.2","26112983016936.1","25336686257692.4","25597069953897.6","27987406037838.4","29791620278516.9","30495388425380.4","29521428086822.8","34778125922181.4","36465232446694.9","37533765909928",
"Lesotho","LSO","GDP (current US$)","NY.GDP.MKTP.CD","34579986.1680055","35699985.7200057","41859983.2560067","47039981.1840075","51939979.2240083","54879978.0480088","56699977.3200091","59261976.2952095","61445975.4216098","65967973.6128106","68739972.504011","76480285.0044113","80913200.4292822","121188715.759865","150851316.52727","149558895.914581","147660036.915009","193315048.328762","266570066.642517","290134592.523007","431542536.663782","434188034.188034","348741683.673845","386699308.859169","333163670.280225","268629925.852805","318858422.989262","402768324.481971","470395800.600668","495409232.627579","596410263.743849","704325366.718393","831029861.704746","835582062.476169","878250945.280469","1001894000.27846","946112492.844847","998004258.715675","928460893.108965","912773681.050642","887291687.920796","825706961.238689","775777238.55814","1157825434.78971","1511236655.52047","1682343527.49221","1800092563.75462","1682131784.51365","1766902709.19935","1740894964.80511","2234754241.91918","2579409619.96722","2477702216.26888","2367112931.642","2441063054.05792","2359686724.53829","2114426452.2019","2306741672.29006","2556247291.99785","2390702295.82777","2053699870.07191","2412130056.55851","2354683088.71995","2117962450.79469",
"Late-demographic dividend","LTE","GDP (current US$)","NY.GDP.MKTP.CD","183039562224.255","170099892398.301","173284405279.324","189118211842.893","207440473652.432","232548696222.152","258991672386.554","260274063913.508","264786860536.356","295197075878.358","335674639859.473","373427304808.806","429644439389.919","557950349648.527","670611977652.113","740754947104.843","798865984540.068","926739143199.454","964550590227.135","1148395566303.08","1316876853539.55","1380125520678.34","1392996678425.95","1289284018855.94","1345557622208.07","1454663298311.39","1545906474134.8","1632410104492.12","1781575173693.54","1899396725921.27","2045122711297.06","1981024709881.36","2019418673106.88","2102262484943.61","2441349508235.58","3024940848396.4","3336408333512.42","3493233811438.94","3366691772746.72","3112218567617.29","3414598526583.51","3529672920785.99","3741286212371.56","4262675973508.5","5122697281253.37","6178901401098.44","7456055261110.42","9390656301395.99","11676267845145.8","11279802020100.8","13567972433971.9","16536989301806.9","17686777065865.5","19051526772020.5","19788146929460.2","18565287346572.2","18605453840467.4","20647673102305.8","22641256363718.2","23070237789791.1","22553187301005.8","26910414198858.4","28079439418908.5","28348483457826.9",
"Lithuania","LTU","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7921210339.58439","8430207164.43677","10168271903.3233","11289161847.2162","11022095813.552","11550695727.2335","12260761329.3051","14282292664.6004","18809197969.5431","22743164431.1972","26105207115.3129","30116192746.8942","39729151614.6689","47831254207.5223","37494380038.9213","36638128534.0643","43186501862.7907","42709372066.8627","46303660422.0434","48306546656.9281","41540954817.2039","42970749245.0336","47756764508.446","54261795148.5372","55122066225.796","57412038533.2718","67037321008.9679","71033884499.7824","79789877416.1681",
"Luxembourg","LUX","GDP (current US$)","NY.GDP.MKTP.CD","709941874.044355","710163719.406917","747846862.209673","797902154.238122","910877686.268584","929477284.788002","976717015.461454","983052314.930267","1075561622.81321","1245432991.34271","1457768455.02219","1518773421.37846","1901697369.62698","2609875802.11136","3183637116.81856","3123333333.33333","3423586206.89655","3789321328.08104","4718539771.99949","5516982663.73143","6019805490.41247","5053665797.47936","4602316793.21914","4524217751.47929","4438435492.87908","4577211767.10374","6685595087.59256","8320902215.01891","9418167855.18376","10037674037.674","12778792853.6939","13834219728.293","15518702634.8808","15925521222.0149","17701798890.7644","20853093869.7318","20895314657.9805","19563836265.2233","20150053345.1878","21899317598.8414","21230182989.3036","21387533703.2327","23649833332.1655","29667268248.1305","35064843792.8993","37672280120.4794","42910146296.0646","51587401415.7872","58844277701.5258","54467289897.5582","56213985987.4168","61696281326.2453","59776383527.3602","65203276466.9763","68804811897.6445","60071584216.1375","62216885435.9488","65712180342.9836","71000359760.4611","69890505323.5842","73699366700.2134","85584105993.8746","81641807865.7591","85755006123.5976",
"Latvia","LVA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5608208784.9401","5799465288.41246","6349481006.53278","6974112951.26891","7324192889.74297","7761252607.18424","8190888739.6463","9249030241.01864","11244337719.8377","13827070378.5612","16306935905.4138","20434922247.3037","29420499247.7089","34135200994.0067","25691530442.035","23468324572.3343","26575547900.8247","27116149948.6683","29152128167.8438","30277203767.4058","26344565876.8902","27117105059.5075","29391059767.4259","33247935477.3576","33099503950.847","33379927434.6149","38185125732.9451","38018905782.397","42247850064.5125",
"Macao SAR, China","MAC","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","1142497718.77916","1133013235.10045","1304361353.27024","1362072159.94515","1532105070.18581","1957724829.35921","2288761822.51257","2705665492.01675","3246481233.24397","3765249711.09098","4914365189.04984","5665606114.80317","6311207779.92441","7046147736.91671","7176892950.39164","7267570892.70211","6797792190.19681","6547670439.26","6774193548.3871","6860272608.45211","7371692774.43404","8246479565.94248","10643253553.184","12160056122.3757","14874098691.9082","18439981612.4086","21027018332.6663","21587786905.8499","28241798491.593","36845888757.1886","43189721376.9846","51536595089.2793","54902831793.5018","45048190598.3249","45070808688.9611","50383871120.8733","55190661339.7796","55082293844.1008","25343525935.8358","30969334705.0515","24999113475.8368","45803067940.4072",
"St. Martin (French part)","MAF","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","775875748.523832","","","772921958.529509","","","","","652206037.103874","","649206262.847519","","",
"Morocco","MAR","GDP (current US$)","NY.GDP.MKTP.CD","2037154741.93211","2025693539.55842","2379611124.61442","2657252578.30763","2798345298.57781","2948331090.46752","2876401297.10759","3046345314.38655","3271422332.61996","3651622668.95103","3956336244.11865","4356669034.34266","5074117544.77482","6242145880.08876","7675466449.35531","8984853005.08058","9584297284.28316","11049783871.8144","13236946233.5759","15911994817.3107","21728516153.0907","17788185478.944","17692276734.171","16251408127.5735","14824667954.3674","14991283215.7408","19462085540.2231","21765195948.189","25705296183.5037","26314313191.1826","30179954774.9899","32285573573.9185","33711069430.78","31655473663.8348","35604137422.5796","39030285468.3841","43161571527.6353","39147844526.0838","46497608724.9865","46266428648.1433","43017455401.8445","43831480207.6444","47077192187.6418","58029363354.2757","66114145451.0067","68852658068.6673","75883823300.8545","86947913286.728","101822906949.063","101154952240.881","100865329473.44","110080631332.375","106937392311.129","115739287305.08","119130841411.664","110413823841.592","111572947004.917","118540573367.844","127341147581.818","128920266409.458","121353645057.144","142022058447.231","130951926351.241","144417103249.646",
"Monaco","MCO","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","293127333.238065","327706210.435217","402451900.821288","523554039.203208","563949254.114034","711978961.893674","735324244.667397","811191392.224277","1000555218.03209","1209870147.49099","1378175524.11186","1205188647.93163","1143216456.56796","1092560364.51959","1037329604.35108","1082867507.33142","1515234743.47367","1839081463.27676","2000704744.91538","2010083833.1726","2481307077.10989","2480540845.33242","2737049230.70442","2574494355.73357","2720332134.53623","3130309995.30848","3137886994.52207","2840195190.36905","2934593467.68589","2907118641.17756","2654462665.26893","2673723033.71239","2919647981.81473","3597089750.78276","4043551488.82603","4204652898.73103","4586826512.71356","5875790766.2621","6502942244.93068","5474379252.34114","5367561569.59548","6088689808.38347","5742749294.00852","6555591709.88585","7070017323.65476","6264756528.37691","6471290793.55029","6430254652.58934","7184333936.01355","7383496254.23721","6730736282.78961","8623242743.29564","8800430486.17137","9995350547.12166",
"Moldova","MDA","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3592857043.05057","3094565870.64237","2319243435.96096","2371813014.64989","1702314267.59123","1752999370.46158","1695122173.91304","1930081168.83117","1698717504.65549","1170782957.37443","1288429391.79951","1480673594.05602","1661818168.4226","1980907434.76826","2598249555.89984","2988342907.03096","3408255450.5509","4401173151.93767","6054824248.24221","5439434271.78807","6974982369.60155","8414352020.49442","8709138634.82921","9496717875.51932","9402090137.7423","7797667196.73087","7980917075.7748","9514404016.20949","11252353420.8798","11736797054.6965","11530746234.4492","13691869264.0794","14510490660.2516","16539436547.295",
"Madagascar","MDG","GDP (current US$)","NY.GDP.MKTP.CD","673081724.751168","699161944.558097","739286907.592778","759345863.732667","802482183.728778","833563472.9981","900264584.590829","956436932.101291","1031669637.39553","1056391055.59617","1111859570.88252","1199507631.07603","1341590690.41365","1653062335.00286","1917508190.04689","2283049215.35339","2181844178.5534","2358930406.0689","2669755115.10935","3463565853.81023","5201818347.79882","4759333998.36746","4784977325.95803","4686457031.2269","3905938480.86119","3802557894.8719","4347989788.09257","3212900555.8091","3189456965.0482","3175638332.64471","3931334875.01376","3254713056.02171","3714966678.33381","4063298919.2868","3522227092.22839","3838100903.74974","4931861038.70763","4262965419.74998","4401967632.73718","4277903780.29131","4629247203.84524","5438332601.90798","5351701663.40807","6372498889.66585","5064732626.29389","5859269752.61332","6395712490.94304","8524620889.57747","10725137723.6549","9616879409.43789","9982711338.07029","11551819617.874","11578975061.9479","12423555455.3853","12522957399.2281","11323020701.3017","11848613858.442","13176313593.5509","13760033282.2925","14104664678.5063","13051441203.9474","14554754116.5427","15134700203.0497","15790113246.7478",
"Maldives","MDV","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","19328038.3157895","21566404.0169133","25177137.5286041","30862041.60401","39120171.2468193","24540877.6041667","22399467.1052632","20853788.7115165","24369109.1415831","38523364.4859813","42463576.1589404","44781456.9536424","47911340.1834794","57829787.2340426","109503546.099291","127190757.959989","141882254.230178","141223029.383064","168514513.375071","189514434.244","215043969.849246","244396761.92334","284875809.039634","322417837.161971","356014932.136461","398988954.970263","450382327.952421","508223602.378929","540096397.621071","589239753.610875","624337145.284622","870031676.798793","897031250","1052121054.6875","1226829562.5","1163362437.5","1575200390.625","1868383460.9375","2271646187.5","2345294875","2588176054.6875","2774350240.04918","2886163997.20531","3295009237.50107","3697353039.20043","4129505319.12921","4409942623.85538","4816426256.52914","5404344162.69888","5726094799.37709","3712604583.36665","5252457369.55218","6177118113.94637","6590894301.9579",
"Middle East & North Africa","MEA","GDP (current US$)","NY.GDP.MKTP.CD","25169910581.9324","26730873312.6987","26352479345.5813","29171558729.2821","32468958629.6152","35485036092.3545","37999773462.5405","40929683209.6989","46987648800.4099","52418297698.7975","59037248575.1813","68081996065.3606","83449708202.6931","114701924208.076","211138104647.519","230572328994.114","287241386902.311","333435727138.196","352581054277.841","462052240837.676","595839666265.987","610113844973.55","609097022764.159","618856305832.692","623240913077.465","635010632834.087","642573974989.445","596370597900.423","590915602953.794","608696799115.292","794199685774.896","625846069210.135","659767588882.659","612611498496.168","648757954295.854","716061472558.187","796664173285.208","835239873738.879","816819892102.484","888446061820.489","995464425139.515","990205280016.889","982253939378.387","1091930842811.8","1287572186554.3","1545031850497","1815637351836.13","2146341821615.32","2676961094698.88","2404907477076.36","2822236675989.86","3401558785521.88","3662117827580.82","3610787338820.32","3630927628679.66","3202944332228.42","3236195108878.52","3375978495033.31","3608662545371.1","3598454815841.46","3207935509914.14","3807870128264.03","4475708600082.34","4320566779119.19",
"Mexico","MEX","GDP (current US$)","NY.GDP.MKTP.CD","13040000000","14160000000","15200000000","16960000000","20080000000","21840000000","24320000000","26560000000","29360000000","32480000000","35520000000","39200000000","45200000000","55280000000","72000000000","88000000000","88875923765.072","81912018783.5024","102648570299.117","134531900898.926","205577055465.993","263797827860.494","184602611609.517","156167000432.994","184230754105.394","195241069482.077","134556034672.991","147542558208.888","181611150496.787","221403098266.77","261253675692.838","313139656145.745","363157832923.734","530160763983.506","553618247900.74","380157469866.849","432157945024.428","523449530464.257","557461102630.658","631249359702.389","742061329643.37","796064590656.176","810666116505.478","765549967703.273","819459227375.022","917571853529.104","1020265057882.01","1102355554971.95","1161553459715.1","943437415024.633","1105424238731.09","1229013703416.76","1255110424817.79","1327436290282.67","1364507717614.13","1213294467716.88","1112233497452.7","1190721475906","1256300182879.73","1304106203694.81","1121064767261.88","1316569466932.59","1464312692331.58","1789114434843.46",
"Marshall Islands","MHL","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","8408486","9116810","9973652","11607366","15217532","16691301","18153647","20210069","22209370","25545346","26710653","31020000","34918000","41749000","45144000","43879000","55989000","62983000","70688000","72798000","78476000","82507000","91063000","99461000","108071000","120230000","110858000","109884700","112070100","113352100","114838500","122406100","131960000","131128500","132900000","138000000","143200000","150500000","146600000","151200000","161100000","172300000","180700000","186400000","186000000","183700000","201800000","213700000","220000000","232900000","241800000","258900000","253400000","259300000",
"Middle income","MIC","GDP (current US$)","NY.GDP.MKTP.CD","263792074041.094","262100046400.545","267576849076.902","287190757611.26","326823937694.747","360052570632.713","373358795771.642","384334659164.128","407141925173.363","454962369402.236","497735470773.23","534583070924.143","600659508040.533","767521683900.224","977448751517.101","1078949608324.68","1162149586372.17","1303751982614.81","1446314890612.01","1682144918520.48","1990698618597.41","2232744276175.66","2200324301007.47","2133348706884.94","2195415317696.62","2286032877236.87","2333244064388.16","2407589366258.44","2567479258382.8","2752091547770.22","3231689566783.76","3052353519258.54","3245125312597.19","3510089965132","3951052763801.03","4533163231804.5","5047171457446.35","5355415506598.82","5327948563235.49","5124148590761.99","5558375094721.75","5573072760737.42","5671238528505.74","6346128555768.17","7443637928658.46","8788161826727.62","10347516726821.4","12706137822416","15077887592406.2","15113697504775.4","18414879362447.4","21722093567336.2","23137075094884.2","24560803565939.8","25689911901559.8","24920281496336.6","25211666179811.9","27582983999112","29369986143573","30047537869971.5","29078432184056.7","34301140512398.2","35917683987563.7","36878123654872.8",
"North Macedonia","MKD","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4699646643.10954","4938775510.20408","2436849341.97604","2682456896.55172","3559608639.98379","4707041315.24202","4642021256.30689","3912986090.97363","3765745023.2074","3863619284.77939","3772859034.20508","3709636030.66578","4018365747.00972","4946296599.08467","5682784471.69722","6258602872.67898","6861226971.55617","8336474973.72949","9909552434.51136","9401736825.42688","9407170321.37752","10494626767.6445","9745261300.57788","10817702346.0674","11362265252.778","10064519962.5655","10672467073.2873","11307067069.6658","12683068114.2388","12606338448.547","12361036913.8409","14000283827.0154","13932436550.0883","15763621848.115",
"Mali","MLI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","275494477.586098","343771972.993855","339913867.092785","359772315.102198","395218628.920694","486617280.255549","563683703.304705","538747339.956033","830710615.179954","939228017.24779","1049838548.10919","1222702572.84699","1595422955.64433","1759691186.39993","1538972424.36635","1333754224.99949","1297765325.90273","1232932104.07276","1392196047.99695","1852163453.15326","2090629986.97643","2169040603.19394","2181821909.27892","2681912148.69842","2724131458.26216","2830673378.13006","2818281085.08646","2081846497.74648","2706425157.39397","2780422049.21204","2697105823.4661","2920358710.50646","3440724709.59258","2961484953.86444","3468337942.32063","3908121307.01957","4714071979.68835","5454249125.72966","6247515888.14533","6905934217.90901","8156468826.12645","9838403100.50554","10231962390.2119","10689168016.2613","12995112690.2596","12442035339.1049","13242690786.0938","14364937124.0727","13104764378.326","14026048335.7047","15365713048.1993","17070867589.9055","17280250810.0321","17465392764.3706","19309463508.0377","18780322203.7584","20661794596.0873",
"Malta","MLT","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","250728789.959988","264578361.65285","295106782.887948","345616048.560497","376081234.160072","474618290.461173","527936936.221412","625563338.254707","793673682.273944","1001288271.43496","1250199088.73142","1243509901.59105","1234474695.1709","1165730189.75039","1101807308.35861","1117797258.70192","1435038010.11259","1751293247.96064","2019503806.80456","2118655261.44752","2547330219.20136","2750214990.78865","3021944675.40788","2709194744.35593","2998504344.06831","3709361628.90737","3822488329.48903","3787069759.0365","4010090978.74385","4111890472.76062","4036810072.08739","4070867701.80867","4455128822.74822","5418313424.45366","6104139672.8194","6393234993.5333","6749840217.6947","7908417717.40432","9135423330.20251","8734741331.60386","9097044160.9473","9789361703.69731","9609532088.88683","10796782637.51","11888032872.432","11340795041.8065","12025782834.3596","14161366723.6779","16153779511.1559","16337793530.7788","16385919535.6742","19718565605.433","19209979975.2323","22328640241.5553",
"Myanmar","MMR","GDP (current US$)","NY.GDP.MKTP.CD","545098447.640862","605581577.287066","634528872.02036","598998418.724583","411419905.846621","367053117.224523","293103478.548483","420359035.897436","559956130.283622","571854214.589142","563555630.769545","587448405.488773","662213082.741535","719754655.358964","1225589878.06809","1061107353.67232","1204699849.12592","873579931.929901","935408774.951918","952265043.438383","1038225167.05882","1111000765.28987","1481165467.83214","1381573615.2513","1304063253.04136","1478908173.26796","1582873750.32068","1562448076.65689","1541088312.25453","2013448228.72975","2115193513.29556","2069832686.98061","2411552288.76212","3163020034.63637","4432257173.6492","5289174942.53404","6123556716.81329","4722288495.66085","6459461639.30243","8486832800.88498","8905066163.58643","6477790688.22844","6777632512.0781","10467109977.6717","10567354056.4049","11986972418.5103","14502553709.8303","20182477480.5512","31862554101.9378","36906181380.8127","49540813342.4834","59977326085.9908","59937796648.2158","60269732854.827","65531374199.6742","59607290407.5944","63298361996.2153","66053040483.0016","67860515989.517","75065106227.6892","79006113643.1906","66345291160.1683","62253049891.6449","66757619000",
"Middle East & North Africa (excluding high income)","MNA","GDP (current US$)","NY.GDP.MKTP.CD","18009066976.6514","18550938512.682","18760297827.3751","20793216375.3557","23192293019.5355","25544256103.752","27043378657.31","29433260722.0282","33407486620.753","37425306807.2674","41754908494.5976","47936770332.548","57282161679.2469","76112085342.8563","117982629922.861","134483691861.41","166626716555.512","192559166885.034","205063195171.096","257500837171.552","312945318386.068","300352134295.243","336377114321.744","373383813583.952","388806269389.411","420188995645.192","453361285409.69","391260112269.887","373026869184.089","373035096989.218","518825156518.85","332722921589.457","339259351139.119","290355959228.722","307433748179.398","340259302406.652","380849300431.517","400496877681.084","410727251056.215","449128387154.882","474549193839.263","480454322805.497","463162700952.368","507826676342.011","602300019007.892","705653496746.276","827626101907.76","1016107721116.75","1253836434930.42","1218914511082.54","1413492662961.75","1657669127927.36","1782876979918.12","1651618242991.43","1627891415604.2","1461561543238.17","1497802787590.82","1499230386761.12","1490670888640.86","1480176106051.1","1328872852321.83","1552753180082.25","1741921040109.65","1671174615296.29",
"Montenegro","MNE","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","838289118.844405","854261160.714286","828950327.353261","984293043.811565","1159869245.92513","1284685050.52413","1707710053.14938","2073234417.68066","2257174480.78597","2721903148.91482","3680711743.77224","4545674527.61096","4159330369.5471","4142983843.4912","4544428421.49513","4087526241.81268","4465772400.37453","4593853290.963","4054730077.57718","4376930578.32395","4856599480.79882","5506942238.35668","5542054181.12616","4769996866.00758","5861427505.12493","6229801580.79157","7530593375.22034",
"Mongolia","MNG","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","2101394100","2310099100","2552401933.33333","2725736633.33333","2098734600","2186505475","2896178866.66667","3020611600","3204461566.66667","3576966800","2560785660","2379018326.31579","1317611863.84977","768401634.154573","925817092.217484","1452165005.2384","1345719472.35883","1180934202.83801","1124440204.84738","1057408588.68269","1136896123.61298","1267997934.3125","1396555719.97409","1595297355.78349","1992066808.09598","2523471601.10421","3414055661.61598","4234999703.90059","5623216608.04288","4583850367.88972","7189481998.90094","10409797377.8571","12292770631.565","12582122604.2577","12226514668.0622","11619892590.6941","11181350649.3573","11480847740.736","13178094720.4986","14206359017.5143","13312981429.0891","15286441737.6686","17146471713.748","20325121393.9074",
"Northern Mariana Islands","MNP","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1284000000","1239000000","1210000000","1061000000","990000000","938000000","939000000","795000000","799000000","729000000","746000000","772000000","832000000","910000000","1230000000","1560000000","1301000000","1179000000","866000000","914000000","1096000000","",
"Mozambique","MOZ","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3854856434.58062","2798696511.18156","2883161897.42651","2958108170.32061","3061646173.73938","4030146134.5706","4873663774.93019","5551118148.73836","6285219691.22462","5930685214.61595","5650154067.10346","5950769426.60213","6583526860.58062","7937255565.35765","8868504899.94673","9509835536.93373","10811456005.9405","12920340964.6544","12263894790.0125","11411894723.864","14619279988.716","16688114144.0745","17198073057.1981","17978246586.0662","16208985769.615","12069051237.1711","13264640645.7768","15017358952.8452","15512759046.672","14235420174.1884","16168055475.4449","18883528581.3734","20954220983.5473",
"Mauritania","MRT","GDP (current US$)","NY.GDP.MKTP.CD","","159213430.204754","164271557.513473","168186297.281077","224495743.865038","255340474.997828","266533605.185831","282615310.216284","311395937.322956","295062308.474696","309405315.98667","335568907.051937","391669449.290746","493237876.273031","613010552.500776","703377837.452223","775045516.827791","799030017.057464","804629876.848091","951900945.252492","1047925105.54497","1105494681.63193","1108776652.78389","1165171263.34593","1074373230.36274","1009723326.32808","1186628778.4874","1344664724.68991","1414951290.06682","1450647019.18099","1506914407.82047","2133692696.74857","2164298425.48412","1847353211.3475","1944876755.00708","2091726101.43014","2132087009.28942","2071996564.05296","2032347664.94993","1985922775.53351","1779520886.47015","1746063557.61355","1777057481.26043","2051147606.73687","2362501023.24249","2936019525.60241","3919577285.92703","4346212355.02975","5206437193.80413","4714595547.75102","5628878797.98257","6764627745.9033","6728208836.22143","7223071097.08417","6592537781.81518","6166863896.68677","6398747592.13185","6800135898.28827","7473550557.07378","7894764885.82312","8260752385.23089","9222536364.01272","9557966698.25369","10651709411.4594",
"Mauritius","MUS","GDP (current US$)","NY.GDP.MKTP.CD","162089563.829564","191757729.477729","197738207.858208","253839557.949558","218914569.184569","230024160.524161","227534083.454083","238439290.867222","206576630.576631","221553612.873613","224125805.005805","251437337.841491","318664899.637091","404285775.079719","669894029.624369","673311287.073382","713510051.522669","834722972.199873","1029040323.36704","1227446632.17561","1147027924.10804","1157769443.59463","1092923635.57767","1104956573.09802","1054564759.05328","1090611324.6814","1482601552.40192","1906174437.96762","2163252449.13108","2211312823.20576","2689212760.18576","2895354736.18332","3267677814.23984","3307302125.87528","3606050873.0139","4094741652.30048","4481489761.54368","4243755307.55239","4225813976.36359","4402193195.46945","4726108622.47661","4675755867.17657","4906494249.38255","5894873919.74797","6667418752.07307","6576108447.47531","7028810680.89077","8150150209.22501","9990356673.73497","9128843109.15588","10003670690.3497","11518413429.9684","11668696396.7887","12292974141.4044","13074129952.0532","12007291045.6489","12594155464.4136","13713506130.6081","14735695930.9727","14436346979.6355","11408106446.3144","11484348857.8529","12927979286.0453","14644524819.0054",
"Malawi","MWI","GDP (current US$)","NY.GDP.MKTP.CD","","","","","","","","","","","","","","","","","","","","","1801156774.56852","1801193909.52073","1717379494.63245","1780148049.43635","1758028656.12928","1646442272.89094","1722586299.409","1721711808.48111","2008189508.37875","2314205129.58032","2737087861.62245","3206783830.41779","2618837835.02508","3013392657.99911","1719864761.30628","2033701497.97085","3319573749.6119","3875785863.38323","2547609590.06984","2584478924.06081","2537307580.32808","2498008664.6691","5087328437.8737","4669789300.35662","5058726350.48896","5320409651.47544","5818279739.14354","6451210219.11683","7743617352.21427","9009887946.82039","10128323010.6049","11648142958.3651","8773203178.16512","8031571927.62055","8801326169.14547","9219474379.31534","7909868618.46366","8943543793.5839","9879231591.52434","11051865579.8121","11769313597.8545","12378129750.9872","12429060150.742","12712150082.0792",
